53.6841388454819,35.9867982993343
53.8190850151887,35.9087666411483
53.9542354582209,35.8210349755541
54.0895771523116,35.7238042849055
54.2250772253473,35.6172828941644
54.3607508727574,35.5016333312413
54.4966134058247,35.3770025534289
54.6326767736754,35.2435261584394
54.7688686916138,35.1014169437871
54.9052946918853,34.950693584365
55.0419689990244,34.7914486376668
55.1787988554358,34.6238964003144
55.3158219914353,34.4480927476767
55.4530209989317,34.2641513560526
55.5902026531081,34.0713268756353
55.7275215360934,33.8700527604714
55.8650722824129,33.6606405523655
56.002770829487,33.4432729212068
56.1406661565149,33.2179213712534
56.2787097200349,32.9847050754589
56.4169963336911,32.7434908828357
56.5554767724701,32.4943788151888
56.6941615918335,32.237357906156
56.8329933883757,31.9725367893655
56.972006557049,31.6998440830731
57.1112129508012,31.4192367627909
57.2505536473963,31.1308070040279
57.3901395827917,30.8342832157373
57.5299224227688,30.5297093098801
57.6696030224703,30.2151646704566
57.8093700030507,29.8910750569691
57.9493232824975,29.5584835858342
58.0894111242253,29.2174015461737
58.2297302984343,28.8674608076576
58.3702924994154,28.5084716863012
58.5110038011653,28.1405010097389
58.6518456897637,27.7634130217104
58.7928804977361,27.3768293191614
58.934123793498,26.9804626176001
59.0756114297851,26.5739340841763
59.2173217287368,26.1569946329023
59.3592332558479,25.7293652519044
59.5013432679726,25.2906757464401
