model: linear, C: 1, pre1: [1], pre2: [0], acc: 0.7213114754098361
model: linear, C: 5, pre1: [1], pre2: [0], acc: 0.7406855439642325
model: linear, C: 10, pre1: [1], pre2: [0], acc: 0.7242921013412816
model: linear, C: 50, pre1: [1], pre2: [0], acc: 0.7257824143070045
model: linear, C: 100, pre1: [1], pre2: [0], acc: 0.767511177347243
model: linear, C: 1024, pre1: [1], pre2: [0], acc: 0.6855439642324889
model: linear, C: 32768, pre1: [1], pre2: [0], acc: 0.7153502235469449
model: poly, C: 1, degree: 1,  pre1: [1], pre2: [0], acc: 0.7839046199701938
model: poly, C: 1, degree: 3,  pre1: [1], pre2: [0], acc: 0.767511177347243
model: poly, C: 1, degree: 5,  pre1: [1], pre2: [0], acc: 0.7630402384500745
model: poly, C: 1, degree: 9,  pre1: [1], pre2: [0], acc: 0.7317436661698957
model: poly, C: 5, degree: 1,  pre1: [1], pre2: [0], acc: 0.7540983606557377
model: poly, C: 5, degree: 3,  pre1: [1], pre2: [0], acc: 0.7928464977645305
model: poly, C: 5, degree: 5,  pre1: [1], pre2: [0], acc: 0.7436661698956781
model: poly, C: 5, degree: 9,  pre1: [1], pre2: [0], acc: 0.7451564828614009
model: poly, C: 10, degree: 1,  pre1: [1], pre2: [0], acc: 0.7839046199701938
model: poly, C: 10, degree: 3,  pre1: [1], pre2: [0], acc: 0.7421758569299552
model: poly, C: 10, degree: 5,  pre1: [1], pre2: [0], acc: 0.7630402384500745
model: poly, C: 10, degree: 9,  pre1: [1], pre2: [0], acc: 0.7690014903129657
model: poly, C: 50, degree: 1,  pre1: [1], pre2: [0], acc: 0.7704918032786885
model: poly, C: 50, degree: 3,  pre1: [1], pre2: [0], acc: 0.7540983606557377
model: poly, C: 50, degree: 5,  pre1: [1], pre2: [0], acc: 0.7630402384500745
model: poly, C: 50, degree: 9,  pre1: [1], pre2: [0], acc: 0.7824143070044709
model: poly, C: 100, degree: 1,  pre1: [1], pre2: [0], acc: 0.7704918032786885
model: poly, C: 100, degree: 3,  pre1: [1], pre2: [0], acc: 0.7615499254843517
model: poly, C: 100, degree: 5,  pre1: [1], pre2: [0], acc: 0.7496274217585693
model: poly, C: 100, degree: 9,  pre1: [1], pre2: [0], acc: 0.7868852459016393
