model: linear, C: 1, pre1: [1], pre2: [0], acc: 0.767511177347243
model: linear, C: 5, pre1: [1], pre2: [0], acc: 0.7481371087928465
model: linear, C: 10, pre1: [1], pre2: [0], acc: 0.7317436661698957
model: linear, C: 50, pre1: [1], pre2: [0], acc: 0.7555886736214605
model: linear, C: 100, pre1: [1], pre2: [0], acc: 0.7615499254843517
model: linear, C: 1024, pre1: [1], pre2: [0], acc: 0.7228017883755589
model: linear, C: 32768, pre1: [1], pre2: [0], acc: 0.7078986587183308
model: poly, C: 1, degree: 1,  pre1: [0], pre2: [1], acc: 0.7928464977645305
model: poly, C: 1, degree: 3,  pre1: [0], pre2: [1], acc: 0.834575260804769
model: poly, C: 1, degree: 5,  pre1: [0], pre2: [1], acc: 0.7988077496274217
model: poly, C: 1, degree: 9,  pre1: [0], pre2: [1], acc: 0.8047690014903129
model: poly, C: 5, degree: 1,  pre1: [0], pre2: [1], acc: 0.7883755588673621
model: poly, C: 5, degree: 3,  pre1: [0], pre2: [1], acc: 0.8107302533532041
model: poly, C: 5, degree: 5,  pre1: [0], pre2: [1], acc: 0.8017883755588674
model: poly, C: 5, degree: 9,  pre1: [0], pre2: [1], acc: 0.8137108792846498
model: poly, C: 10, degree: 1,  pre1: [0], pre2: [1], acc: 0.8062593144560357
model: poly, C: 10, degree: 3,  pre1: [0], pre2: [0], acc: 0.8077496274217586
model: poly, C: 10, degree: 5,  pre1: [0], pre2: [1], acc: 0.8256333830104322
model: poly, C: 10, degree: 9,  pre1: [0], pre2: [1], acc: 0.797317436661699
model: poly, C: 50, degree: 1,  pre1: [0], pre2: [1], acc: 0.8256333830104322
model: poly, C: 50, degree: 3,  pre1: [0], pre2: [1], acc: 0.8107302533532041
model: poly, C: 50, degree: 5,  pre1: [0], pre2: [1], acc: 0.8017883755588674
model: poly, C: 50, degree: 9,  pre1: [0], pre2: [1], acc: 0.8211624441132638
model: poly, C: 100, degree: 1,  pre1: [0], pre2: [1], acc: 0.7928464977645305
model: poly, C: 100, degree: 3,  pre1: [0], pre2: [1], acc: 0.7824143070044709
model: poly, C: 100, degree: 5,  pre1: [0], pre2: [0], acc: 0.834575260804769
model: poly, C: 100, degree: 9,  pre1: [1], pre2: [1], acc: 0.834575260804769
model: poly, C: 1024, degree: 1,  pre1: [1], pre2: [1], acc: 0.7913561847988078
model: poly, C: 1024, degree: 3,  pre1: [0], pre2: [1], acc: 0.8107302533532041
model: poly, C: 1024, degree: 5,  pre1: [0], pre2: [1], acc: 0.8166915052160953
model: poly, C: 1024, degree: 9,  pre1: [0], pre2: [1], acc: 0.7988077496274217
