model: linear, C: 1, pre1: [1], pre2: [0], acc: 0.7228017883755589
model: linear, C: 5, pre1: [1], pre2: [0], acc: 0.7302533532041728
model: linear, C: 10, pre1: [1], pre2: [0], acc: 0.6944858420268256
model: linear, C: 50, pre1: [1], pre2: [0], acc: 0.6706408345752608
model: linear, C: 100, pre1: [1], pre2: [0], acc: 0.6929955290611028
model: linear, C: 1024, pre1: [1], pre2: [0], acc: 0.6289120715350224
model: linear, C: 32768, pre1: [1], pre2: [0], acc: 0.7004470938897168
model: poly, C: 1, degree: 1,  pre1: [0], pre2: [0], acc: 0.7749627421758569
model: poly, C: 1, degree: 3,  pre1: [0], pre2: [0], acc: 0.7913561847988078
model: poly, C: 1, degree: 5,  pre1: [0], pre2: [0], acc: 0.7779433681073026
model: poly, C: 1, degree: 9,  pre1: [0], pre2: [0], acc: 0.7883755588673621
model: poly, C: 5, degree: 1,  pre1: [0], pre2: [0], acc: 0.7436661698956781
model: poly, C: 5, degree: 3,  pre1: [0], pre2: [0], acc: 0.767511177347243
model: poly, C: 5, degree: 5,  pre1: [0], pre2: [0], acc: 0.7451564828614009
model: poly, C: 5, degree: 9,  pre1: [0], pre2: [0], acc: 0.797317436661699
model: poly, C: 10, degree: 1,  pre1: [0], pre2: [0], acc: 0.7913561847988078
model: poly, C: 10, degree: 3,  pre1: [0], pre2: [0], acc: 0.7868852459016393
model: poly, C: 10, degree: 5,  pre1: [0], pre2: [0], acc: 0.7600596125186289
model: poly, C: 10, degree: 9,  pre1: [0], pre2: [0], acc: 0.7332339791356185
model: poly, C: 50, degree: 1,  pre1: [0], pre2: [0], acc: 0.7749627421758569
model: poly, C: 50, degree: 3,  pre1: [0], pre2: [0], acc: 0.7779433681073026
model: poly, C: 50, degree: 5,  pre1: [0], pre2: [0], acc: 0.8002980625931445
model: poly, C: 50, degree: 9,  pre1: [0], pre2: [0], acc: 0.7645305514157973
model: poly, C: 100, degree: 1,  pre1: [0], pre2: [0], acc: 0.7749627421758569
model: poly, C: 100, degree: 3,  pre1: [0], pre2: [0], acc: 0.7868852459016393
model: poly, C: 100, degree: 5,  pre1: [0], pre2: [0], acc: 0.7585692995529061
model: poly, C: 100, degree: 9,  pre1: [0], pre2: [0], acc: 0.7481371087928465
model: poly, C: 1024, degree: 1,  pre1: [0], pre2: [0], acc: 0.7779433681073026
model: poly, C: 1024, degree: 3,  pre1: [0], pre2: [0], acc: 0.7853949329359166
model: poly, C: 1024, degree: 5,  pre1: [0], pre2: [0], acc: 0.7690014903129657
model: poly, C: 1024, degree: 9,  pre1: [0], pre2: [0], acc: 0.7913561847988078
